"Term","Ontology","set.mean","set.size","z.score","genes"
"GO:0035770","ribonucleoprotein granule","CC",9.04104298620977,262,8.30161832675429,"4076;7415;5701;79752;1660;23741;9908;5685;5683;1654;9470;3190;203068;10643;9898;8087;3192;80336;1977;11273;10456;23345;677;6741;6629;23435;1653;5093;7846;54456;1979;2926;406;9698;85363;23589;4154;8878;10146;55629;7150;23644;64332;1981;60;55095;22907;9960;4691;60493;54915;6637;3297;1965;6175;7706;5936;80153;26986;79072;5563;55337;29883;9710;23112;2332;3191;23318;5702;51441;580;80149;79675;84324;192670;4848;348262;253943;26058;57169;54888;1656;10482;11269;126374;132430;57523;340120;23034;85441;6737;27258;1994;219988;8651;6461;27257;1025;1153;7072;84271;23351;64848;8826;113802;55833;26523;9931;27327;84881;3236;6128;167227;440738;192669;6194;27097;22794;55794;3837;28960;550643;23049;4343;57690;23367;2312;26995;2553;5687;998;6191;85463;23237;55132;9513;55802;200316;11022;10644;23215;9802;6606;22868;10957;2690;10642;1992;2886;9582;26019;6158;5436;9125;11201;55643;6311;282996;11157;9238;127933;10658;9924;1780;53339;57819;7812;25804;1512;8444;3669;8662;113251;79632;84282;255967;8761;84331;27350;7341;9337;129563;22927;7073;55239;7538;340554;9575;5879;284131;196513;285367;84962;100131187;64506;26065;55308;57532;5976;10084;8189;170506;4904;54542;28996;163589;27161;4137;4619;4849;6093;6780;8994;9118;9475;9627;9701;10922;11030;23019;23185;23369;23424;25819;27067;29118;29986;54464;54514;54715;55124;56165;56478;57521;60489;79727;84206;84944;92312;122402;131405;136991;140564;140886;143689;149041;161829;164668;197135;200315;203228;221400;284615;326340;339345;340152;340529;342977;390616;440822;645974;646799"
"GO:0035966","response to topologically incorrect protein","BP",10.6290762309238,156,8.28467946152825,"7415;1649;3301;79094;23645;3312;3320;10808;2081;84236;54431;3308;56965;8614;3303;7494;201595;9709;1491;3336;3326;54870;9531;121506;550;91445;10551;10133;8452;871;467;468;3315;26291;3297;1965;22926;3306;153222;7057;27348;7353;92305;10956;64764;23753;55757;90993;84919;79668;23197;27230;55768;595;9217;3309;101928527;55658;55741;3305;3310;5770;5771;9451;7466;2161;79139;51528;23376;84899;55122;10399;25822;4287;3329;23456;7873;54956;55432;80267;153090;5295;30001;3337;5610;26270;55829;64224;3300;11153;55161;89890;10347;22824;65992;4690;9695;6048;202052;51283;26353;7917;4189;148327;10987;10959;1616;387923;10273;1861;11080;10013;4780;23071;1388;118424;7009;581;666;56886;54788;27248;91319;168620;5611;57414;23471;9927;80311;267;578;1191;1311;3316;3338;5071;7060;8440;8720;8988;10018;10488;10595;23190;26608;27129;51009;51360;51768;55284;58487;79956;79982;80279;84699;135138"
"GO:1904668","positive regulation of ubiquitin protein ligase activity","BP",32.6570649569013,9,8.2797247391856,"991;5347;11065;6500;5728;27338;8555;8945;51343"
"GO:0006397","mRNA processing","BP",7.63516005783398,469,8.23334518107793,"6421;6428;1660;6426;3550;51593;1665;9416;3312;3190;2081;4670;3181;7919;3178;3185;23283;10657;10236;8087;10492;6434;220988;3192;9775;6432;642659;6427;51729;22803;4841;988;27316;10772;677;494115;8899;6629;23435;3183;1653;6651;11066;2483;6294;27336;23451;9588;23028;29896;10432;1477;6634;123169;11052;8732;116461;2926;6632;10212;4154;22938;24148;81576;10291;23517;57703;24144;6636;5935;51692;9295;6628;23210;11319;51319;23450;6626;57805;79622;84950;10262;10450;22916;55677;146713;6627;6431;9129;4691;60493;55339;6637;3297;4928;6625;25888;3187;51631;11338;80145;11051;5936;22889;5356;10656;79577;54623;26986;22827;199746;79833;51574;421;5725;25962;83443;57721;64282;84321;2332;4236;79005;5566;9879;3191;55783;8882;83759;580;59286;25766;7536;55660;54960;51163;23091;9967;56259;10915;1479;6830;10250;51202;10978;10914;54957;9716;58490;57680;55596;9541;10284;9984;6733;103;57060;54845;9939;9406;9130;351;51747;55094;23248;56949;54496;80004;10078;10946;79753;8563;10594;51340;9667;29890;10285;8996;4869;9410;27258;284695;55692;6635;8161;22985;91746;10465;201626;10181;4686;27257;9169;10898;57794;1025;1153;3958;7072;6041;10768;56339;55110;83448;80324;255374;6429;7737;1659;9733;9584;154007;8621;10992;118924;64062;9343;22828;246175;84881;55147;55051;79810;79084;58506;1655;25980;6633;55599;81608;79811;25949;10907;22794;1207;51645;23658;23398;28960;9785;550643;151987;9128;55954;728642;79171;5411;26995;8449;153527;51755;135295;85437;23759;7310;96764;5930;8896;79869;9419;90826;1859;10189;57461;26121;10569;79882;7884;9513;11218;84060;8227;51341;10419;10521;10421;23064;51503;53981;79042;353267;50628;11044;6606;163859;56853;51585;7307;27079;84292;11193;27037;5511;167153;10147;6936;54439;338657;79637;79228;285962;282996;11157;8559;9238;27254;10921;9991;10658;9924;708;10283;134353;23020;143884;58155;5978;6433;22944;26993;8233;57819;23144;55197;56931;58509;84811;142940;1478;60680;25804;9444;25929;55702;51362;11171;9589;51639;10180;255967;285672;8458;283989;11017;84081;140890;8220;26528;8241;11168;22927;2334;7375;55119;53938;91603;55544;984;8683;10713;54890;55285;55015;23524;9904;8175;285367;6732;10949;64506;25862;10929;8106;58517;54033;51690;10084;23070;8189;170506;375316;79760;4904;6430;84967;10150;6631;29101;55421;104;5433;51428;333;676;1996;3167;3189;4116;4654;4809;4857;4858;6638;8487;8570;8731;9092;10179;10286;10595;10659;10891;10930;11129;11189;22913;23076;23543;26576;27238;27288;27339;29894;29974;51329;51634;51691;51759;54502;54517;54715;54883;55131;55149;55192;55234;55280;55696;55796;57035;57187;60625;60677;64783;64852;64895;79066;79706;80746;83640;83740;83989;84530;84844;84991;87178;92906;94104;139804;144983;148756;221662;283375;392517;403314;404266;474381;474382;105378616"
"GO:0071500","cellular response to nitrosative stress","BP",38.7580007289574,6,8.18391622734475,"1649;3301;11315;219736;9474;472"
"GO:0051409","response to nitrosative stress","BP",30.8478594140323,10,8.18257215061982,"1649;3301;2729;128;11315;1848;2730;219736;9474;472"
"GO:0051653","spindle localization","BP",14.7008342314298,60,8.13417036892247,"10403;10615;5347;26086;51203;56907;29899;4085;89958;84327;1058;22919;259266;387755;54820;1072;9700;10097;10524;54908;84080;10096;9183;2697;55968;137886;4926;126353;1639;23291;8976;3996;162282;6993;128153;84501;3837;1778;5048;23332;5080;10253;81565;4134;10252;55755;147872;3064;79648;2255;3688;3834;3993;4627;5314;8841;23122;56776;79816;126206"
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","BP",22.2990918090118,21,8.12651550903029,"991;5347;57761;11065;7332;6500;91947;5728;27338;10210;5300;55294;57561;8555;65018;6187;8945;648;4101;51343;51438"
"GO:0010494","cytoplasmic stress granule","CC",12.8104708539696,87,8.11820145551095,"4076;7415;79752;9908;1654;3190;10643;9898;8087;80336;1977;11273;6741;23435;1653;9698;4154;10146;1981;54915;1965;7706;5936;26986;5563;2332;51441;348262;253943;26058;57169;1656;10482;11269;132430;1994;1153;7072;22794;3837;4343;23367;55132;9513;10644;23215;9802;10642;2886;6311;10658;7812;8444;8662;113251;84282;8761;84331;22927;7073;55239;7538;284131;26065;55308;57532;10084;170506;4904;54542;28996;6093;6780;11030;23185;23369;27067;29118;54715;57521;79727;140886;149041;203228;340529;342977;645974"
"GO:0007076","mitotic chromosome condensation","BP",23.1702273910316,19,8.09141201372828,"9918;5347;64151;10051;23397;51203;10592;23310;8467;113130;10270;29781;11044;5119;148479;26993;7273;9031;387893"
"GO:0000212","meiotic spindle organization","BP",23.6694943977815,18,8.07730536421509,"6790;10403;9133;26271;259266;5518;9700;5728;1642;9897;7283;25879;27175;2801;546;1731;4627;347688"
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","BP",22.1830972954708,21,8.07583913272001,"10403;332;55143;83540;3619;3192;22919;11004;91272;9212;10524;1060;283489;1062;79003;8850;81929;8379;81620;51115;8678"
"GO:0051293","establishment of spindle localization","BP",15.0664707702733,55,8.0455401080325,"10403;10615;5347;26086;51203;56907;29899;4085;89958;84327;1058;22919;387755;54820;1072;9700;10524;54908;84080;9183;2697;55968;137886;4926;126353;1639;23291;3996;162282;6993;128153;84501;3837;1778;5048;23332;5080;10253;81565;4134;10252;55755;3064;79648;2255;3688;3834;3993;4627;5314;8841;23122;56776;79816;126206"
"GO:0045931","positive regulation of mitotic cell cycle","BP",11.512553352437,116,8.04550559703391,"9787;891;6790;991;11065;1654;983;1978;440;1977;26271;23326;1543;5087;995;8452;9700;51692;23476;1981;286053;3297;3306;1019;5356;6868;4921;8450;5962;6491;25;6240;1956;6241;55920;207;7027;1845;595;4212;994;993;56257;6604;351;51514;9587;9099;8766;23236;51434;113130;6461;28984;255374;284001;64094;8881;8451;8317;6777;8697;8877;5781;27085;219736;23276;3280;301;990;5925;55904;5048;7325;4193;29766;5514;11331;894;4204;26057;7015;80174;5890;5641;50484;163786;134353;51529;118471;9525;5586;26073;9510;55835;150465;5889;6990;84967;199;675;2255;3169;3373;3741;4762;4824;5578;6198;6886;7480;8558;25942;51433;57504;57521"
"GO:0071013","catalytic step 2 spliceosome","CC",12.5625424347174,90,8.03301153969646,"6426;9416;3190;4670;3181;3178;3185;10236;10492;220988;3192;9775;642659;988;27316;8899;6629;3183;2483;23451;6634;6632;22938;24148;10291;23517;57703;24144;6636;6628;23450;10450;6627;6637;3187;5356;26986;10250;9716;55596;9939;55094;56949;10946;10594;51340;9410;27258;6635;55110;1659;10992;9343;1655;6633;25949;51645;23398;9785;5411;23759;8896;10189;57461;10569;51503;7307;84292;10283;23020;57819;58509;51362;51639;8220;53938;23524;8175;51690;375316;51428;4116;6638;9092;10286;22913;27339;55696;60625;144983"
"GO:0051438","regulation of ubiquitin-protein transferase activity","BP",17.3559905435523,38,8.0304976279389,"991;5347;57761;11065;7332;4085;26271;6201;10116;6500;4092;11315;91947;5728;25;27338;9349;6125;55527;10210;5300;9529;10459;55294;57561;151636;6135;8555;65018;84101;6187;8945;648;3984;4101;9532;51343;51438"
"GO:0101002","ficolin-1-rich granule","CC",9.99670939978308,177,8.02434770278518,"7415;5701;3146;1915;55832;5683;8655;1654;3312;2495;3320;10694;3303;3608;10092;9861;5686;847;5315;5478;5223;3326;5713;56888;29099;2547;5709;2720;10213;5689;5269;4860;5236;10097;5718;210;10450;2821;23412;5594;387;5717;5708;55276;5719;226;178;23114;230;5702;3304;4282;1729;823;127829;51143;26578;23352;1938;3916;3310;25797;2950;2990;2548;10075;1522;3958;317;1432;411;1460;1471;3615;4831;8621;7226;4048;6993;79169;1604;5695;101;10312;4318;3837;47;10549;535;79930;80301;9535;1520;1;1508;51646;3728;7077;124583;55860;161;55004;11333;6556;51719;28988;10120;5265;1512;240;2992;3689;79792;327;5049;5836;5879;6727;140885;83858;272;10533;1315;5211;3920;5547;51071;6515;83716;1823;374395;8987;8972;374403;427;527;965;978;1476;1509;1675;1828;1832;2207;2357;2358;2799;2934;3071;3101;3417;3614;3687;3848;5273;5317;5553;5799;7130;7414;8778;9961;10159;10288;10875;11314;22875;22918;23218;23406;51411;51806;57020;84658;89777;116844;100049587"
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","BP",10.7452658484502,139,7.94751097186456,"6790;7415;5701;991;5347;26471;57761;2729;3303;5700;9709;5886;8078;8554;90637;23287;1452;27185;9978;9604;1454;91445;4092;285671;8312;5706;29979;22933;127544;28951;2932;29978;10425;5728;2332;5702;3304;255488;25831;84231;6872;8313;207;1950;54467;10444;8975;10221;51667;57630;153769;122809;29997;6613;79016;25820;7466;5716;64326;6923;10399;4287;26259;55294;1263;9655;93974;8517;144165;153090;5705;55743;51548;55070;1050;5747;160418;2629;10134;3300;1453;857;344558;1855;65992;26263;4193;9817;116224;7917;5663;57154;154214;10273;25898;7041;4780;11236;84456;84900;9781;55212;7341;2931;79699;91304;64110;6449;1601;51136;114881;859;863;1075;1191;2185;5071;5601;5704;5988;7805;9104;9532;9992;11337;23640;25897;28952;51343;54209;84871;85409;90865;120892;131377;149628;166979;440730;641700"
"GO:0090232","positive regulation of spindle checkpoint","BP",27.5912402343584,12,7.8888230518648,"10403;332;55143;3619;4085;9212;7517;51143;55795;8379;348654;7175"
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","BP",27.5912402343584,12,7.8888230518648,"10403;332;55143;3619;4085;9212;7517;51143;55795;8379;348654;7175"
"GO:0051082","unfolded protein binding","MF",11.4492947787549,113,7.87583616720124,"3301;10576;7265;10383;3312;3320;2081;10694;3313;134266;3303;6950;3336;5478;10772;1047;3326;9093;10575;7411;91147;7203;5479;5203;10728;22948;4666;908;811;871;10525;57805;7184;3315;55164;3306;10939;51103;5202;6102;51066;84447;55757;5201;3304;134492;3309;3305;3310;4869;10294;55664;25822;3329;3337;821;55027;27429;10036;3300;126393;84317;56605;100131801;135295;64374;9049;5204;6687;3327;80273;6892;10471;3998;26515;10845;8208;8195;1861;4676;9804;11080;1410;374407;10574;56886;27248;22937;10693;10726;1191;1409;3316;3338;6447;7190;10049;10131;10595;10856;11140;23148;23386;23746;51726;55466;81572;83955;125972;150353;155100;165721;414061"
"GO:0032988","protein-RNA complex disassembly","BP",32.7810019884817,8,7.83938691885549,"7415;79752;24144;1659;3831;8444;3799;55192"
"GO:0002199","zona pellucida receptor complex","CC",37.2681541223945,6,7.83614634932204,"10576;10694;6950;10575;7203;3305"
"GO:0010638","positive regulation of organelle organization","BP",7.33415810572846,495,7.81768829333509,"9787;4076;6790;699;84722;991;10576;10615;9918;9908;11065;64151;10051;983;8739;23397;51203;10928;3181;3178;56907;9898;10694;29899;11034;3303;989;11152;11135;51535;6950;5885;7405;22919;3055;7520;2237;10015;5366;3184;10575;6385;7013;7203;79618;302;1073;153241;6836;10146;146206;9793;4131;8452;9700;22948;908;11315;8550;1027;22930;10163;6422;9212;6281;10524;673;10592;10152;22933;5594;286053;28964;387;4751;65057;22843;10787;10602;23310;27113;2932;5202;86;10733;80115;10807;6714;4771;7416;382;6491;8447;9270;25;55971;25970;3304;5898;54892;5027;4836;100506658;93973;7157;26355;10411;79035;5217;4882;7039;54386;7408;1950;55062;10458;4848;6742;10155;8396;4926;148170;10241;10763;10059;7016;8408;8658;79837;80199;292;57787;5155;3552;55023;90410;9587;55737;643338;4041;55729;10635;9037;23236;80856;1902;10111;51434;1017;23636;10445;83852;28984;1639;1499;26354;7474;6376;55558;335;548593;140775;221908;2316;90678;4798;5581;6188;54737;10645;89848;7984;5587;8881;93974;51429;401548;8697;54732;64112;4216;54617;8877;51100;54361;112574;5371;246175;23116;49856;9639;23580;57472;79594;89795;79913;51548;2966;572;4361;8829;9948;6249;8867;4318;80351;5899;301;51364;638;2021;27429;1778;2241;51466;5216;8607;29781;5925;55626;125476;54891;23300;246;10361;1663;1736;685;3643;4690;998;255324;6624;5595;7046;10435;545;4733;5058;84250;55160;5514;4683;23332;80821;3091;5007;2896;57192;57343;57143;85477;1906;54471;2041;2150;10801;664;9696;23075;4204;59341;85459;4233;51375;79734;84464;9788;79443;10300;9873;5305;26059;3553;79768;3998;5073;23137;9659;6857;2852;7755;163786;10043;120;2067;5588;4487;9924;22880;90550;10715;6382;2475;9530;3981;6683;201164;54708;25793;11284;51529;9738;7481;83444;225689;51024;55196;389;8936;2069;118471;65018;9525;255967;64429;7014;10574;5599;55755;25782;25923;253260;9869;23259;53407;342184;402;581;5829;55329;9001;9847;666;2931;585;171024;10174;1761;4488;55835;80063;29844;22998;5879;55243;3064;4088;9647;4478;10962;25802;2242;154;55512;57026;2017;64223;57482;5570;1490;92345;3791;10810;283899;170506;57535;6386;5609;55704;1739;112476;88;208;274;286;291;472;546;578;637;859;940;961;1236;1437;1440;1634;1814;1908;2185;2253;2885;2909;2934;3002;3071;3209;3479;3481;3567;3936;3984;4137;4653;4868;5071;5159;5329;5341;5345;5532;5601;5629;5987;6101;6369;6622;6869;6886;7043;7124;7168;7175;7320;7429;7528;8100;8440;8448;8477;8678;8723;8743;8851;9026;9141;9475;9555;9662;10018;10109;10142;10178;10344;10856;10891;10979;11105;11346;22873;23019;23130;23191;23272;25913;26272;26277;27141;29108;29109;51377;51433;51750;54209;54551;55124;55187;55604;55719;55845;56947;56979;57606;64127;79008;79933;79998;84709;90427;91807;122060;123720;125170;140609;143425;158297;192111;202018;253725;345611;346673;388553;400916;442721"
"GO:0035173","histone kinase activity","MF",22.0151510607325,20,7.80938665902547,"6790;699;983;5585;5563;7443;1111;9730;1017;6885;83903;1859;5562;8986;3717;5578;5579;9031;9252;147746"
"GO:1905369","endopeptidase complex","CC",12.7829516118151,81,7.80828032954911,"7415;5701;5707;5685;5683;5684;9861;5700;5690;5886;5686;5713;90637;5709;10213;5689;23198;9097;5706;5682;5718;29979;23392;3315;5693;5717;9352;5694;5708;5719;5702;5692;823;5688;5328;9491;5716;5691;144165;5705;842;5695;197131;27429;10197;835;128869;7337;5687;5698;5710;3075;9690;8733;94005;5720;10584;11047;5887;8738;5711;5696;10026;51604;5721;826;824;5329;5699;5704;5714;5715;7056;8547;51377;55367;78989;80227;84290;122706;143471"
"GO:1904666","regulation of ubiquitin protein ligase activity","BP",22.9146844448173,18,7.77202731319126,"991;5347;11065;4085;26271;6201;6500;5728;27338;9349;6125;10459;6135;8555;84101;8945;9532;51343"
"GO:1904029","regulation of cyclin-dependent protein kinase activity","BP",12.6429562834842,82,7.73548663257854,"891;84722;5347;1647;9133;890;1031;1033;1026;899;3326;10614;10983;901;1032;995;1027;5310;9113;60;324;4331;6868;8900;5728;1956;207;1030;896;595;7026;993;641;10527;56647;4221;5716;22924;28984;9134;9088;9077;2965;219736;1050;990;5311;54619;3843;3087;900;898;51191;902;894;10309;124790;8812;23560;79935;1028;1022;29950;245711;51654;904;905;1029;5629;7023;8851;8941;11140;26524;79616;80279;84630;85417;93649;219771;388324;645121"
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",12.0929228882916,93,7.73384815076046,"6790;7415;991;5347;57761;2729;3303;9709;5886;8078;8554;90637;1452;9978;9604;1454;4092;285671;8312;29979;22933;127544;28951;2932;29978;10425;3304;255488;25831;6872;8313;207;54467;10444;10221;51667;57630;153769;122809;29997;6613;79016;25820;5716;64326;6923;10399;26259;1263;9655;144165;55743;51548;55070;1050;2629;10134;3300;1453;857;344558;1855;65992;26263;4193;9817;116224;5663;154214;10273;25898;4780;9781;55212;7341;2931;79699;6449;1601;863;1191;5071;5601;5988;11337;23640;25897;51343;85409;90865;120892;131377;166979"
"GO:0044389","ubiquitin-like protein ligase binding","MF",8.17319941987829,323,7.73382824685528,"891;6790;7415;3301;10576;1051;57761;5707;11065;7332;5684;9470;3312;7334;3320;7531;203068;3313;3303;1026;875;6950;27101;8554;3326;7520;5094;7345;8454;9588;7534;10670;10628;10376;81631;9978;23113;29882;550;8878;8452;142;4092;811;8453;1027;8312;2821;55135;8322;9682;29089;10152;324;28951;4067;117584;4055;7167;7323;2932;8450;958;4281;408;57763;5566;7187;3304;5898;11345;1956;9349;11146;8313;6125;7157;23197;55120;152137;8975;8883;10221;10155;71;3309;57142;10059;7852;6613;3305;3310;10783;292;25820;4804;84557;9099;7466;4157;79139;51528;5970;29761;83737;4091;5430;8345;91;6923;1499;9529;9810;4087;55611;4287;3725;3329;55294;7319;6773;55432;11078;6233;8451;8517;51429;7251;7316;64112;23381;7326;5371;79899;55353;9641;440738;5577;79594;6885;55070;10128;7311;56254;29035;100287171;22794;5899;3093;54838;23710;5925;55626;2272;56852;10067;65992;8924;151636;8065;3716;7046;51465;23111;7322;389895;7384;4591;4193;84250;9802;3091;9618;6135;7917;5080;6772;1616;340061;2065;51035;5243;10273;7186;51701;5036;8027;643246;5576;23598;573;171392;9530;7189;5567;11200;10013;25793;4780;102724560;11124;79677;9636;7133;6118;672;55072;80758;65018;8764;10613;4738;1741;10010;118424;6612;7009;9820;7341;9325;322;666;7855;843;4090;2308;51588;7185;4088;7314;9146;4086;339745;83666;1734;4720;9927;8405;81502;8323;9025;5573;1840;30011;51619;409;527;596;637;819;841;1152;1191;1398;1629;1959;2185;2861;2898;3311;3757;4101;4160;4654;4792;5002;5071;5187;5460;5798;5905;6331;6497;6596;7188;7320;7321;7414;7805;8325;8548;8678;8737;8863;8915;9063;9246;9258;9482;9532;9627;10188;10891;11160;11337;22836;22888;23208;23586;23640;23766;26043;26191;51438;51666;54472;54546;55284;55666;55719;64236;80196;80279;84959;85409;92714;135138;143384;149628;171222;199720;257218;387082"
